Section Name,My GSTIN,GSTIN of supplier,Trade/Legal name,Taxpayer Type,2B Return Period,Invoice number,Invoice type,Invoice Date,Invoice Value(?),Place of supply,Supply Attract Reverse Charge,Original Invoice number,Original Invoice Date,Taxable Value (?),Integrated Tax(?),Central Tax(?),State/UT Tax(?),Cess(?),GSTR-1/5 Period,GSTR-1/5 Filing Date,ITC Availability,Reason,Applicable % of Tax Rate,Source,IRN,IRN Date
B2B,37AAACT7391N1ZN,07AUZPS1041C1ZI,M.S. TRAVELS,Regular,Jan 2022,'3793',INVOICE,31-Jan-2022,"8,595.00",ANDHRAPRADESH,YES,,,"8,595.00",429.75,0.00,0.00,0.00,Jan 2022,2nd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,36AABCK2895D1ZJ,KPMG ADVISORY SERVICES PRIVATE LIMITED,Regular,Jan 2022,'KASP-TL/500070',INVOICE,19-Jan-2022,"2,916,598.92",ANDHRAPRADESH,NO,,,"2,471,694.00","444,904.92",0.00,0.00,0.00,Jan 2022,10th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BKJPR7084M3Z5,POTHALA RAVIBABU,Regular,Jan 2022,'PR/2021-22/022',INVOICE,21-Jan-2022,"64,038.00",ANDHRAPRADESH,NO,,,"54,270.00",0.00,"4,884.00","4,884.00",0.00,Jan 2022,11th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BKJPR7084M3Z5,POTHALA RAVIBABU,Regular,Jan 2022,'PR/2021-22/021',INVOICE,08-Jan-2022,"652,668.00",ANDHRAPRADESH,NO,,,"553,108.00",0.00,"49,780.00","49,780.00",0.00,Jan 2022,11th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BKJPR7084M3Z5,POTHALA RAVIBABU,Regular,Jan 2022,'PR/2021-22/020',INVOICE,04-Jan-2022,"2,576,580.00",ANDHRAPRADESH,NO,,,"2,183,542.00",0.00,"196,519.00","196,519.00",0.00,Jan 2022,11th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AACCV4488L1ZN,M/S VARALAKSHMI AUTOMOBILES PRIVATE  LIMITED,Regular,Jan 2022,'IVRSTU2122002287',INVOICE,11-Jan-2022,"11,935.98",ANDHRAPRADESH,NO,,,"9,752.59",0.00,"1,091.69","1,091.69",0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,c58b6c6be00f9887125cf64b0fdebdce43ab904fa64d4a71edc8f92b6e8a7198,11-01-2022
B2B,37AAACT7391N1ZN,07BKFPS0139G1Z8,ARIES INFOCOM,Regular,Jan 2022,'60',INVOICE,30-Oct-2021,"3,776.00",ANDHRAPRADESH,NO,,,"3,200.00",576.00,0.00,0.00,0.00,Dec 2021,21st Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,07AGGPG5275K1Z5,AJAY TOURS PROP. AJAY GUPTA,Regular,Jan 2022,'11050',INVOICE,02-Dec-2021,"92,440.00",ANDHRAPRADESH,YES,,,"87,230.00","4,361.50",0.00,0.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,07AGGPG5275K1Z5,AJAY TOURS PROP. AJAY GUPTA,Regular,Jan 2022,'11048',INVOICE,02-Dec-2021,"75,410.00",ANDHRAPRADESH,YES,,,"75,000.00","3,750.00",0.00,0.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,07AGGPG5275K1Z5,AJAY TOURS PROP. AJAY GUPTA,Regular,Jan 2022,'11044',INVOICE,01-Nov-2021,"79,432.00",ANDHRAPRADESH,YES,,,"79,432.00","3,971.60",0.00,0.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,07AGGPG5275K1Z5,AJAY TOURS PROP. AJAY GUPTA,Regular,Jan 2022,'11040',INVOICE,01-Oct-2021,"84,690.00",ANDHRAPRADESH,YES,,,"84,040.00","4,202.00",0.00,0.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200145',INVOICE,29-Jan-2022,"516,208.00",ANDHRAPRADESH,NO,,,"437,464.00",0.00,"39,371.76","39,371.76",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,d9cf7d330a532d9e940f453056856cec2ddd708435196198fb14933a055b66f8,29-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200144',INVOICE,28-Jan-2022,"346,448.00",ANDHRAPRADESH,NO,,,"293,600.00",0.00,"26,424.00","26,424.00",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,614feac5b5ec23e64b129c2060c44457d08993736b98b12fdc139d94c08fbd4e,29-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200143',INVOICE,25-Jan-2022,"415,738.00",ANDHRAPRADESH,NO,,,"352,320.00",0.00,"31,708.80","31,708.80",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,9f11c52473efa21dfad366357885b2f98aa8a1e7468b6b5474b81cdbd3e20e96,26-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200142',INVOICE,24-Jan-2022,"197,475.00",ANDHRAPRADESH,NO,,,"167,352.00",0.00,"15,061.68","15,061.68",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,991f8f807394da1eb08754d42dee3a9b1cd6332981ce4f535546dbca72915f57,24-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200141',INVOICE,22-Jan-2022,"325,661.00",ANDHRAPRADESH,NO,,,"275,984.00",0.00,"24,838.56","24,838.56",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,2338fe390ecb9f99a8e79e3ce18513f0d3c6d3300aa62651e8cbf4f38851774d,23-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200140',INVOICE,21-Jan-2022,"419,202.00",ANDHRAPRADESH,NO,,,"355,256.00",0.00,"31,973.04","31,973.04",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,f22ede673c3c9112e0a16071f1adc03a08f9c209e35cb9997bf24e2869c30618,21-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200139',INVOICE,19-Jan-2022,"381,093.00",ANDHRAPRADESH,NO,,,"322,960.00",0.00,"29,066.40","29,066.40",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,a1f1eaf2d83e41817867628d6c181d47b5550ed543fe92810bf3842bbc1f2114,20-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200138',INVOICE,17-Jan-2022,"363,770.00",ANDHRAPRADESH,NO,,,"308,280.00",0.00,"27,745.20","27,745.20",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,bf12e74797c9c31b9d80947f804eba9f445f968eaf18f21864703439eea1098d,18-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200137',INVOICE,13-Jan-2022,"93,541.00",ANDHRAPRADESH,NO,,,"79,272.00",0.00,"7,134.48","7,134.48",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,c7e2b7c277945f8aebb670be60384abd3316403143ad54d9eb04cb593429d42c,13-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200136',INVOICE,12-Jan-2022,"356,841.00",ANDHRAPRADESH,NO,,,"302,408.00",0.00,"27,216.72","27,216.72",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,867a546949bdd9d70ee86391c3e33b9efe342f37c6f73c4833afa85a6785e728,12-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200135',INVOICE,11-Jan-2022,"439,989.00",ANDHRAPRADESH,NO,,,"372,872.00",0.00,"33,558.48","33,558.48",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,68fd93e7efcd87275f31352f4457f4e9e86d07a076411f814fef2a88f4f69562,11-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200134',INVOICE,10-Jan-2022,"658,251.00",ANDHRAPRADESH,NO,,,"557,840.00",0.00,"50,205.60","50,205.60",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,edf49614db5d87c1b55475f4bc8b1ba0543466b5d82e9e1282efac0cbfcf1baa,10-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200133',INVOICE,08-Jan-2022,"356,841.00",ANDHRAPRADESH,NO,,,"302,408.00",0.00,"27,216.72","27,216.72",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,52ff712c78fb570668d6148897330e9e1a4f3ad847ef05b136cb5d87fb0395b4,09-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200132',INVOICE,07-Jan-2022,"152,437.00",ANDHRAPRADESH,NO,,,"129,184.00",0.00,"11,626.56","11,626.56",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,bd821882f0d19657f8836701e934d36f75cf1e2e6cff615f396ede3c632f9f75,07-01-2022
B2B,37AAACT7391N1ZN,37AAACK4702A2Z5,KELTECH ENERGIES LTD,Regular,Jan 2022,'MGT212200131',INVOICE,01-Jan-2022,"152,437.00",ANDHRAPRADESH,NO,,,"129,184.00",0.00,"11,626.56","11,626.56",0.00,Jan 2022,9th Feb 2022,YES,,,E-Invoice,bf903cffbaba5e8bc556b736dd4e6ea91405acce555eed02cc1bb17655f067e2,02-01-2022
B2B,37AAACT7391N1ZN,37AOJPA7151B1ZC,BASHA  REF &  A/C  WORKS,Regular,Jan 2022,'421',INVOICE,29-Dec-2021,"6,393.00",ANDHRAPRADESH,NO,,,"5,417.00",0.00,487.53,487.53,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AOJPA7151B1ZC,BASHA  REF &  A/C  WORKS,Regular,Jan 2022,'420',INVOICE,16-Dec-2021,"2,714.00",ANDHRAPRADESH,NO,,,"2,300.00",0.00,207.00,207.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AOJPA7151B1ZC,BASHA  REF &  A/C  WORKS,Regular,Jan 2022,'418',INVOICE,14-Dec-2021,"79,650.00",ANDHRAPRADESH,NO,,,"67,500.00",0.00,"6,075.00","6,075.00",0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AOJPA7151B1ZC,BASHA  REF &  A/C  WORKS,Regular,Jan 2022,'416',INVOICE,14-Dec-2021,"6,726.00",ANDHRAPRADESH,NO,,,"5,700.00",0.00,513.00,513.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,36ADQPB9183N1ZS,INTERNATIONAL INSTRUMENT INDUSTRIES,Regular,Jan 2022,'III/5273/21-22',INVOICE,17-Jan-2022,"10,620.00",ANDHRAPRADESH,NO,,,"9,000.00","1,620.00",0.00,0.00,0.00,Jan 2022,7th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AEBFS7755K1ZF,S G R P AND ASSOCIATES LLP,Regular,Jan 2022,'122/01/2021-22',INVOICE,20-Jan-2022,"295,000.00",ANDHRAPRADESH,NO,,,"250,000.00",0.00,"22,500.00","22,500.00",0.00,Jan 2022,10th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AEBFS7755K1ZF,S G R P AND ASSOCIATES LLP,Regular,Jan 2022,'119/01/2021-22',INVOICE,10-Jan-2022,"47,200.00",ANDHRAPRADESH,NO,,,"40,000.00",0.00,"3,600.00","3,600.00",0.00,Jan 2022,10th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AADFH9665D2Z5,HARMONY CONSULTANCY,Regular,Jan 2022,'AP/21-22/0148',INVOICE,20-Dec-2021,"225,996.00",ANDHRAPRADESH,NO,,,"191,522.04",0.00,"17,236.98","17,236.98",0.00,Dec 2021,14th Jan 2022,YES,,,E-Invoice,24a2cf4151bbf5c4bf2f5ba32e17686852be14e5757c56ff7ddbe15a2d4bbd13,04-01-2022
B2B,37AAACT7391N1ZN,37AADFH9665D2Z5,HARMONY CONSULTANCY,Regular,Jan 2022,'AP/21-22/0147',INVOICE,20-Dec-2021,"439,504.00",ANDHRAPRADESH,NO,,,"372,461.02",0.00,"33,521.49","33,521.49",0.00,Dec 2021,14th Jan 2022,YES,,,E-Invoice,51b061f4b219ca1f2db37b9fa8bf26a9050ff73d8cd3bfe56a0c55fd1bc0ce69,04-01-2022
B2B,37AAACT7391N1ZN,37AADFH9665D2Z5,HARMONY CONSULTANCY,Regular,Jan 2022,'AP/21-22/0145',INVOICE,02-Dec-2021,"313,713.00",ANDHRAPRADESH,NO,,,"265,858.48",0.00,"23,927.26","23,927.26",0.00,Dec 2021,14th Jan 2022,YES,,,E-Invoice,5c790964fd17c48955e5d0211f6476f9fac61103ddd856875c02801a3cfdadc4,04-01-2022
B2B,37AAACT7391N1ZN,37AADFH9665D2Z5,HARMONY CONSULTANCY,Regular,Jan 2022,'AP/21-22/0143',INVOICE,01-Dec-2021,"1,177,204.00",ANDHRAPRADESH,NO,,,"997,630.50",0.00,"89,786.75","89,786.75",0.00,Dec 2021,14th Jan 2022,YES,,,E-Invoice,3ca013e850c6c664f70b908bef64b4197e29180f944625926f77bb43b13c987f,10-12-2021
B2B,37AAACT7391N1ZN,37ABXFS7523A1ZU,SANTHOSH AGENCIES,Regular,Jan 2022,'2021-22/13',INVOICE,31-Oct-2021,"334,923.00",ANDHRAPRADESH,NO,,,"283,833.00",0.00,"25,544.97","25,544.97",0.00,Oct 2021,22nd Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37ABIFS9099L1Z3,SITA SURGICALS,Regular,Jan 2022,'VJASA/2122-8323',INVOICE,20-Jan-2022,"3,850.00",ANDHRAPRADESH,NO,,,"3,262.72",0.00,293.64,293.64,0.00,Jan 2022,10th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,33AABFT9053F2Z9,THERAPEUTICS CHEMICAL RESEARCH CORPORATION,Regular,Jan 2022,'C-CHB2122MI00103',INVOICE,05-Jan-2022,"2,544,224.00",ANDHRAPRADESH,NO,,,"2,156,121.80","388,101.92",0.00,0.00,0.00,Jan 2022,11th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAACB2894G1ZM,BHARTI AIRTEL LIMITED,Regular,Jan 2022,'BM2237I002730407',INVOICE,06-Jan-2022,"5,888.20",ANDHRAPRADESH,NO,,,"4,990.00",0.00,449.10,449.10,0.00,Jan 2022,10th Feb 2022,YES,,,E-Invoice,ff8d157aaabf0ec7292320de2c4c2c1fb7a1af315ec76a63cb03f1be522384fd,06-01-2022
B2B,37AAACT7391N1ZN,37AAACB2894G1ZM,BHARTI AIRTEL LIMITED,Regular,Jan 2022,'BM2237I002730273',INVOICE,06-Jan-2022,"20,377.90",ANDHRAPRADESH,NO,,,"17,269.40",0.00,"1,554.25","1,554.25",0.00,Jan 2022,10th Feb 2022,YES,,,E-Invoice,3ad9d2c07acc03e989ee3b08ec4f93b5f956adc3bb9dc880b07b99270b92d3e4,06-01-2022
B2B,37AAACT7391N1ZN,37AADFN4533A1ZP,NATARAJ ELECRICALS,Regular,Jan 2022,'H-2533/21-22',INVOICE,20-Jan-2022,"4,000.00",ANDHRAPRADESH,NO,,,"3,389.85",0.00,305.09,305.09,0.00,Jan 2022,8th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AACCU0466F1ZF,UTKAL TYPE FOUNDRY & MACHINERIES PRIVATE LIMITED,Regular,Jan 2022,'03/APMDC/P/2021-',INVOICE,17-Jan-2022,"13,977,600.00",ANDHRAPRADESH,NO,,,"12,480,000.00",0.00,"748,800.00","748,800.00",0.00,Jan 2022,3rd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37ACPPN5885P1ZC,PERFECT BEARING ENTERPRISES,Regular,Jan 2022,'PBE/0670/21-22',INVOICE,10-Dec-2021,"79,213.00",ANDHRAPRADESH,NO,,,"67,130.00",0.00,"6,041.70","6,041.70",0.00,Dec 2021,1st Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAYPJ9251E2Z5,JASTI KISHORE,Regular,Jan 2022,'55',INVOICE,01-Jan-2022,"1,039,864.00",ANDHRAPRADESH,NO,,,"881,240.00",0.00,"79,311.60","79,311.60",0.00,Jan 2022,10th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Jan 2022,'MPR-2021-22/014',INVOICE,23-Nov-2021,"32,543.00",ANDHRAPRADESH,NO,,,"27,579.00",0.00,"2,482.11","2,482.11",0.00,Nov 2021,3rd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Jan 2022,'MPR-2021-22/013',INVOICE,05-Nov-2021,"1,178,188.00",ANDHRAPRADESH,NO,,,"998,464.00",0.00,"89,861.76","89,861.76",0.00,Nov 2021,3rd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Jan 2022,'MPR-2021-22/012',INVOICE,01-Nov-2021,"3,480,567.00",ANDHRAPRADESH,NO,,,"2,949,633.00",0.00,"265,466.97","265,466.97",0.00,Nov 2021,3rd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,36ABAPT0554H1ZQ,NAGARJUNA ENGINEERING AND STATIONARY CO,Regular,Jan 2022,'1435',INVOICE,03-Dec-2021,"1,050.00",ANDHRAPRADESH,NO,,,937.50,113.00,0.00,0.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,36ABAPT0554H1ZQ,NAGARJUNA ENGINEERING AND STATIONARY CO,Regular,Jan 2022,'1434',INVOICE,03-Dec-2021,"3,696.00",ANDHRAPRADESH,NO,,,"3,300.00",396.00,0.00,0.00,0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Jan 2022,'MPR-202122/015',INVOICE,01-Dec-2021,"643,668.00",ANDHRAPRADESH,NO,,,"545,482.00",0.00,"49,093.38","49,093.38",0.00,Dec 2021,3rd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Jan 2022,'MPR-2021-22/017',INVOICE,17-Dec-2021,"901,117.00",ANDHRAPRADESH,NO,,,"763,659.00",0.00,"68,729.31","68,729.31",0.00,Dec 2021,3rd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AQCPM4537E1ZX,PRATAP REDDY  MANNURU,Regular,Jan 2022,'MPR-2021-22/016',INVOICE,03-Dec-2021,"3,485,028.00",ANDHRAPRADESH,NO,,,"2,953,414.00",0.00,"265,807.26","265,807.26",0.00,Dec 2021,3rd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BGRPP6178C1ZU,SHIVA SAI CATERING SERVICES,Regular,Jan 2022,'SC/APMDC/09',INVOICE,03-Jan-2022,"577,172.40",ANDHRAPRADESH,NO,,,"549,688.00",0.00,"13,742.20","13,742.20",0.00,Jan 2022,2nd Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAWFS8938D1ZE,S V TECHNOLOGIES,Regular,Jan 2022,'SVT2122JAN039',INVOICE,04-Jan-2022,"3,720.00",ANDHRAPRADESH,NO,,,"3,152.54",0.00,283.73,283.73,0.00,Jan 2022,11th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BALPV7821E1ZA,SAI KRUPA MANPOWER AGENCY,Regular,Jan 2022,'SK/2021-22/013',INVOICE,30-Dec-2021,"350,351.00",ANDHRAPRADESH,NO,,,"296,907.00",0.00,"26,721.63","26,721.63",0.00,Dec 2021,18th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BALPV7821E1ZA,SAI KRUPA MANPOWER AGENCY,Regular,Jan 2022,'SK/2021-22/012',INVOICE,28-Dec-2021,"1,988.00",ANDHRAPRADESH,NO,,,"1,684.00",0.00,151.56,151.56,0.00,Dec 2021,18th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BALPV7821E1ZA,SAI KRUPA MANPOWER AGENCY,Regular,Jan 2022,'SK/2021-22/011',INVOICE,17-Dec-2021,"510,898.00",ANDHRAPRADESH,NO,,,"432,964.00",0.00,"38,966.76","38,966.76",0.00,Dec 2021,18th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BALPV7821E1ZA,SAI KRUPA MANPOWER AGENCY,Regular,Jan 2022,'SK/2021-22/010',INVOICE,03-Dec-2021,"1,794,872.00",ANDHRAPRADESH,NO,,,"1,521,078.00",0.00,"136,897.02","136,897.02",0.00,Dec 2021,18th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37BCPPB8819Q1ZP,OMEGHAS AGENCIES,Regular,Jan 2022,'119',INVOICE,02-Dec-2021,"23,902.08",ANDHRAPRADESH,NO,,,"20,256.00",0.00,"1,823.04","1,823.04",0.00,Dec 2021,20th Jan 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37ABRFM0911C1ZG,MANGAMPET BARYTES PROJECTS,Regular,Jan 2022,'APMBPMISC2122002',INVOICE,21-Dec-2021,"52,899.00",ANDHRAPRADESH,NO,,,"44,830.00",0.00,"4,035.00","4,035.00",0.00,Jan 2022,9th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37ABRFM0911C1ZG,MANGAMPET BARYTES PROJECTS,Regular,Jan 2022,'APMBPMISC2122001',INVOICE,14-Dec-2021,"50,348.00",ANDHRAPRADESH,NO,,,"42,668.00",0.00,"3,840.00","3,840.00",0.00,Jan 2022,9th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37ABRFM0911C1ZG,MANGAMPET BARYTES PROJECTS,Regular,Jan 2022,'APMBPMIN2122006',INVOICE,12-Jan-2022,"297,176,790.00",ANDHRAPRADESH,NO,,,"251,844,737.00",0.00,"22,666,026.00","22,666,026.00",0.00,Jan 2022,9th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AIIPS9247F1ZQ,RAJA TYRES,Regular,Jan 2022,'3160',INVOICE,27-Jan-2022,"10,200.00",ANDHRAPRADESH,NO,,,"7,968.75",0.00,"1,115.63","1,115.63",0.00,Jan 2022,10th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AABCJ7667G1Z8,M/S JAGATI PUBLICATIONS LIMITED,Regular,Jan 2022,'AP7010099827',INVOICE,31-Jan-2022,"122,514.00",ANDHRAPRADESH,NO,,,"116,680.00",0.00,"2,917.00","2,917.00",0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,886818023fa26376dc5ab34af6265d174344ce814df8ef278d5a66a75e594f63,07-02-2022
B2B,37AAACT7391N1ZN,37AABCJ7667G1Z8,M/S JAGATI PUBLICATIONS LIMITED,Regular,Jan 2022,'AP7010099231',INVOICE,29-Jan-2022,"147,016.82",ANDHRAPRADESH,NO,,,"140,016.00",0.00,"3,500.41","3,500.41",0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,6861a670c84277ea0ea17d61f8110b60c93bb977b6df94984d5d50b9a41cfa32,07-02-2022
B2B,37AAACT7391N1ZN,37AABCJ7667G1Z8,M/S JAGATI PUBLICATIONS LIMITED,Regular,Jan 2022,'AP7010094205',INVOICE,13-Jan-2022,"314,748.00",ANDHRAPRADESH,NO,,,"299,760.00",0.00,"7,494.00","7,494.00",0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,3f8fd3698e85b859534620263db6ebae851df1db9f65166744cda03f792c34e7,24-01-2022
B2B,37AAACT7391N1ZN,37AABCJ7667G1Z8,M/S JAGATI PUBLICATIONS LIMITED,Regular,Jan 2022,'AP7010092595',INVOICE,08-Jan-2022,"147,016.82",ANDHRAPRADESH,NO,,,"140,016.00",0.00,"3,500.41","3,500.41",0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,67ea0689ec4c6188937fc143780ef5c7c4bcad08ff620437dab3d2bb3b4554ee,24-01-2022
B2B,37AAACT7391N1ZN,37AABCJ7667G1Z8,M/S JAGATI PUBLICATIONS LIMITED,Regular,Jan 2022,'AP7010092381',INVOICE,07-Jan-2022,"147,016.82",ANDHRAPRADESH,NO,,,"140,016.00",0.00,"3,500.41","3,500.41",0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,3cbc78a264632b3f7bff1a16e84ce381b2099248af2fca30a4bc5cf7f079efa8,24-01-2022
B2B,37AAACT7391N1ZN,24AACCP3014A1ZB,AQUA MACHINERIES PRIVATE LIMITED,Regular,Jan 2022,'613/21-22',INVOICE,17-Jan-2022,"483,152.00",ANDHRAPRADESH,NO,,,"409,451.00","73,701.18",0.00,0.00,0.00,Jan 2022,10th Feb 2022,YES,,,E-Invoice,7d05dcb90ab76ebf0675c9f99fc2bdfcbb6669ffb79a3df34b1abe79e3c2678f,17-01-2022
B2B,37AAACT7391N1ZN,37AANCS2872C1Z6,M/S SEVEN HILLS SAFETY EQUIPMENTS AND SYSTEMS PVT LTD,Regular,Jan 2022,'TPT/1740/2021-22',INVOICE,25-Jan-2022,"17,700.00",ANDHRAPRADESH,NO,,,"15,000.00",0.00,"1,350.00","1,350.00",0.00,Jan 2022,11th Feb 2022,YES,,,,,
B2B,37AAACT7391N1ZN,37AAHFC4561H1ZE,SHWETA COMPUTER PARK,Regular,Jan 2022,'27458',INVOICE,11-Jan-2022,"7,080.00",ANDHRAPRADESH,NO,,,"6,000.00",0.00,540.00,540.00,0.00,Jan 2022,10th Feb 2022,YES,,,E-Invoice,d953840bbd06c955b67c3ce96628e89692b385e09cb57096355e478fb11f45ce,11-01-2022
B2B,37AAACT7391N1ZN,36AAGCT1726K1Z6,THG PUBLISHING PRIVATE LIMITED,Regular,Jan 2022,'1918118',INVOICE,31-Jan-2022,"53,340.00",ANDHRAPRADESH,NO,,,"50,800.00","2,540.00",0.00,0.00,0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,10ae36c88cd0611d097422c077e188dfc4f4e991c295e577376adcc50343aff1,31-01-2022
B2B,37AAACT7391N1ZN,36AAGCT1726K1Z6,THG PUBLISHING PRIVATE LIMITED,Regular,Jan 2022,'1917195',INVOICE,29-Jan-2022,"64,008.00",ANDHRAPRADESH,NO,,,"60,960.00","3,048.00",0.00,0.00,0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,b23bb5480fc8dc8ad1efab55e84a94ae04ac127236792016e1cc0884b5f1348c,29-01-2022
B2B,37AAACT7391N1ZN,36AAGCT1726K1Z6,THG PUBLISHING PRIVATE LIMITED,Regular,Jan 2022,'1911848',INVOICE,13-Jan-2022,"112,014.00",ANDHRAPRADESH,NO,,,"106,680.00","5,334.00",0.00,0.00,0.00,Jan 2022,11th Feb 2022,YES,,,E-Invoice,a3d8273c39c133061ad527388843ab08defea0c8003ccef31073d239e78da40e,13-01-2022
